Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount,Payment_Method,Return_Flag
1513,1736,51,9,2025-10-07 01:43:55,5,0.0,Card,0
1514,4784,50,7,2025-01-19 13:25:35,1,0.05,Cash,0
1514,4784,42,7,2025-01-19 13:25:35,5,,Cash,0
1514,4784,10,7,2025-01-19 13:25:35,1,0.0,Cash,0
1514,4784,67,7,2025-01-19 13:25:35,1,0.05,Cash,0
1514,4784,25,7,2025-01-19 13:25:35,20,0.05,Cash,0
1515,4833,56,8,2024-07-03 04:15:16,4,0.0,PayPal,0
1516,2195,98,2,2025-04-27 16:57:38,2,0.0,PayPal,0
1516,2195,96,2,2025-04-27 16:57:38,1,0.2,PayPal,0
1516,2195,66,2,2025-04-27 16:57:38,1,0.0,PayPal,0
1516,2195,84,2,2025-04-27 16:57:38,1,0.0,PayPal,0
1517,3328,5,5,2025-05-25 16:42:14,1,0.0,PayPal,0
1517,3328,12,5,2025-05-25 16:42:14,1,0.0,PayPal,0
1517,3328,75,5,2025-05-25 16:42:14,1,0.0,PayPal,0
1517,3328,60,5,2025-05-25 16:42:14,3,0.0,PayPal,0
1518,1526,100,7,2024-06-21 10:31:17,1,0.1,Card,0
1518,1526,80,7,2024-06-21 10:31:17,4,0.0,Card,0
1518,1526,20,7,2024-06-21 10:31:17,20,0.0,Card,0
1519,867,43,8,2025-02-01 20:54:08,1,0.05,Cash,0
1519,867,6,8,2025-02-01 20:54:08,1,0.0,Cash,0
1519,867,87,8,2025-02-01 20:54:08,5,0.0,Cash,0
1520,1874,26,10,2024-02-16 07:12:06,1,0.0,PayPal,0
1521,4773,42,1,2023-07-03 02:24:49,1,0.0,Cash,0
1522,2420,14,5,2025-08-10 02:23:52,2,0.0,Card,0
1522,2420,79,5,2025-08-10 02:23:52,3,0.0,Card,0
1522,2420,69,5,2025-08-10 02:23:52,2,0.0,Card,0
1523,1720,38,1,2024-06-21 06:46:11,1,0.1,Cash,0
1523,1720,100,1,2024-06-21 06:46:11,1,0.0,Cash,0
1523,1720,2,1,2024-06-21 06:46:11,4,0.0,Cash,0
1523,1720,90,1,2024-06-21 06:46:11,2,,Cash,0
1524,4942,82,3,2024-05-27 20:01:17,1,0.0,PayPal,0
1524,4942,85,3,2024-05-27 20:01:17,1,0.1,PayPal,0
1524,4942,15,3,2024-05-27 20:01:17,10,0.05,PayPal,0
1525,431,61,4,2025-03-02 22:01:03,1,0.0,Cash,0
1526,150,36,9,2024-06-12 07:35:37,20,0.1,Card,0
1526,150,65,9,2024-06-12 07:35:37,1,0.0,Card,0
1526,150,55,9,2024-06-12 07:35:37,1,0.0,Card,0
1526,150,92,9,2024-06-12 07:35:37,10,0.05,Card,0
1527,1475,28,5,2023-03-27 16:39:38,2,0.0,PayPal,0
1527,1475,83,5,2023-03-27 16:39:38,1,0.0,PayPal,0
1527,1475,63,5,2023-03-27 16:39:38,1,0.0,PayPal,0
1528,340,14,7,2025-06-13 10:18:43,1,0.1,Cash,0
1528,340,77,7,2025-06-13 10:18:43,1,0.1,Cash,0
1529,3388,80,6,2023-05-06 17:54:47,1,0.0,PayPal,0
1530,2152,31,4,2024-01-08 07:51:01,1,0.05,Card,0
1530,2152,71,4,2024-01-08 07:51:01,3,0.1,Card,0
1530,2152,77,4,2024-01-08 07:51:01,1,0.05,Card,0
1530,2152,91,4,2024-01-08 07:51:01,1,0.1,Card,0
1531,4828,98,10,2026-01-24 20:04:29,2,0.2,Cash,0
1531,4828,97,10,2026-01-24 20:04:29,1,0.1,Cash,0
1531,4828,1,10,2026-01-24 20:04:29,1,0.0,Cash,0
1531,4828,12,10,2026-01-24 20:04:29,2,0.0,Cash,0
1531,4828,9,10,2026-01-24 20:04:29,1,0.0,Cash,0
1532,2928,22,9,2023-12-16 04:43:46,1,0.0,PayPal,0
1533,3075,46,1,2024-09-12 13:33:54,4,0.3,Card,1
1533,3075,35,1,2024-09-12 13:33:54,2,0.0,Card,1
1533,3075,73,1,2024-09-12 13:33:54,1,0.2,Card,1
1534,3882,20,7,2023-06-12 17:18:36,20,0.0,Cash,0
1534,3882,60,7,2023-06-12 17:18:36,1,0.0,Cash,0
1534,3882,72,7,2023-06-12 17:18:36,1,,Cash,0
1535,4186,93,2,2025-10-17 07:46:08,3,0.3,Cash,0
1535,4186,62,2,2025-10-17 07:46:08,1,0.05,Cash,0
1535,4186,67,2,2025-10-17 07:46:08,1,0.2,Cash,0
1535,4186,49,2,2025-10-17 07:46:08,1,0.0,Cash,0
1535,4186,86,2,2025-10-17 07:46:08,2,0.05,Cash,0
1536,2601,49,5,2026-01-20 02:08:54,2,0.1,Cash,0
1536,2601,84,5,2026-01-20 02:08:54,1,0.2,Cash,0
1536,2601,25,5,2026-01-20 02:08:54,2,0.1,Cash,0
1536,2601,23,5,2026-01-20 02:08:54,3,0.05,Cash,0
1536,2601,37,5,2026-01-20 02:08:54,20,0.0,Cash,0
1537,1526,19,7,2025-12-30 04:51:57,2,0.0,Card,0
1538,3991,87,1,2023-09-24 15:50:18,20,0.05,Cash,0
1538,3991,19,1,2023-09-24 15:50:18,1,0.05,Cash,0
1538,3991,62,1,2023-09-24 15:50:18,1,0.0,Cash,0
1538,3991,90,1,2023-09-24 15:50:18,1,,Cash,0
1539,4606,45,3,2023-04-24 18:26:49,2,0.0,PayPal,0
1539,4606,85,3,2023-04-24 18:26:49,1,0.05,PayPal,0
1539,4606,93,3,2023-04-24 18:26:49,1,0.05,PayPal,0
1539,4606,79,3,2023-04-24 18:26:49,1,0.0,PayPal,0
1540,397,83,9,2023-09-14 00:47:42,3,0.1,Cash,0
1540,397,7,9,2023-09-14 00:47:42,1,0.0,Cash,0
1540,397,28,9,2023-09-14 00:47:42,10,0.2,Cash,0
1541,4608,22,2,2023-07-08 22:51:23,2,0.05,Cash,0
1541,4608,82,2,2023-07-08 22:51:23,2,0.0,Cash,0
1541,4608,20,2,2023-07-08 22:51:23,1,0.0,Cash,0
1541,4608,93,2,2023-07-08 22:51:23,2,0.05,Cash,0
1541,4608,32,2,2023-07-08 22:51:23,2,0.0,Cash,0
1542,673,33,2,2024-08-28 17:49:41,1,0.0,Cash,0
1542,673,45,2,2024-08-28 17:49:41,3,0.0,Cash,0
1542,673,44,2,2024-08-28 17:49:41,1,0.1,Cash,0
1542,673,83,2,2024-08-28 17:49:41,20,0.0,Cash,0
1542,673,84,2,2024-08-28 17:49:41,1,0.3,Cash,0
1543,1215,69,9,2023-08-02 10:24:22,1,0.1,Cash,1
1543,1215,82,9,2023-08-02 10:24:22,1,0.1,Cash,1
1544,3643,51,1,2025-03-09 06:37:30,5,0.0,Cash,0
1545,4081,70,9,2024-05-05 21:55:33,1,0.2,Card,0
1545,4081,19,9,2024-05-05 21:55:33,10,0.0,Card,0
1546,964,26,4,2024-06-25 22:41:58,4,0.0,Card,0
1546,964,42,4,2024-06-25 22:41:58,10,0.05,Card,0
1546,964,72,4,2024-06-25 22:41:58,3,0.2,Card,0
1547,922,45,7,2024-03-16 13:09:19,1,0.0,PayPal,1
1547,922,50,7,2024-03-16 13:09:19,3,0.0,PayPal,1
1547,922,23,7,2024-03-16 13:09:19,10,0.0,PayPal,1
1547,922,2,7,2024-03-16 13:09:19,1,0.0,PayPal,1
1547,922,79,7,2024-03-16 13:09:19,1,0.2,PayPal,1
1548,1152,89,3,2023-12-20 23:55:11,1,0.1,PayPal,0
1549,788,12,9,2025-11-12 01:57:15,1,0.0,Card,0
1549,788,81,9,2025-11-12 01:57:15,1,0.05,Card,0
1550,1737,88,6,2025-01-14 21:02:12,20,0.1,Card,0
1550,1737,67,6,2025-01-14 21:02:12,1,0.0,Card,0
1550,1737,3,6,2025-01-14 21:02:12,10,0.05,Card,0
1550,1737,60,6,2025-01-14 21:02:12,1,0.2,Card,0
1550,1737,93,6,2025-01-14 21:02:12,1,0.0,Card,0
1551,2217,29,7,2024-09-03 14:31:06,1,0.0,PayPal,0
1551,2217,73,7,2024-09-03 14:31:06,10,0.2,PayPal,0
1551,2217,6,7,2024-09-03 14:31:06,10,,PayPal,0
1551,2217,30,7,2024-09-03 14:31:06,1,0.1,PayPal,0
1552,3225,18,6,2026-01-23 22:55:08,1,0.05,Cash,0
1552,3225,58,6,2026-01-23 22:55:08,1,0.0,Cash,0
1552,3225,12,6,2026-01-23 22:55:08,3,0.0,Cash,0
1552,3225,8,6,2026-01-23 22:55:08,1,0.0,Cash,0
1552,3225,32,6,2026-01-23 22:55:08,1,0.1,Cash,0
1553,2502,72,1,2025-11-03 02:55:26,1,0.0,PayPal,0
1553,2502,89,1,2025-11-03 02:55:26,2,0.0,PayPal,0
1553,2502,44,1,2025-11-03 02:55:26,3,0.05,PayPal,0
1554,1543,87,6,2024-07-29 17:47:34,3,0.0,Card,0
1554,1543,41,6,2024-07-29 17:47:34,1,0.0,Card,0
1555,2357,22,2,2023-05-04 22:10:04,1,,Card,0
1555,2357,37,2,2023-05-04 22:10:04,3,0.0,Card,0
1555,2357,29,2,2023-05-04 22:10:04,2,0.0,Card,0
1556,1487,95,8,2025-07-23 04:17:54,20,0.0,Cash,0
1556,1487,71,8,2025-07-23 04:17:54,1,0.0,Cash,0
1557,4316,87,7,2025-05-20 19:20:34,3,0.2,PayPal,1
1557,4316,7,7,2025-05-20 19:20:34,1,0.1,PayPal,1
1557,4316,90,7,2025-05-20 19:20:34,1,0.0,PayPal,1
1558,4832,90,8,2023-05-29 13:27:14,1,0.05,PayPal,0
1558,4832,86,8,2023-05-29 13:27:14,1,0.0,PayPal,0
1559,2232,74,6,2025-02-15 09:42:37,1,0.0,Cash,0
1559,2232,6,6,2025-02-15 09:42:37,2,0.0,Cash,0
1559,2232,85,6,2025-02-15 09:42:37,3,0.0,Cash,0
1560,2280,13,8,2025-02-17 03:17:14,3,0.0,Card,0
1560,2280,95,8,2025-02-17 03:17:14,3,0.05,Card,0
1560,2280,6,8,2025-02-17 03:17:14,1,0.0,Card,0
1560,2280,18,8,2025-02-17 03:17:14,1,0.05,Card,0
1560,2280,94,8,2025-02-17 03:17:14,1,0.0,Card,0
1561,702,75,5,2025-04-06 17:21:52,20,0.0,Card,0
1561,702,49,5,2025-04-06 17:21:52,1,0.0,Card,0
1561,702,43,5,2025-04-06 17:21:52,2,0.1,Card,0
1562,3181,29,1,2023-10-01 04:15:55,1,0.0,Cash,0
1562,3181,49,1,2023-10-01 04:15:55,1,0.05,Cash,0
1562,3181,33,1,2023-10-01 04:15:55,1,0.0,Cash,0
1562,3181,82,1,2023-10-01 04:15:55,1,0.0,Cash,0
1563,277,80,5,2023-12-09 06:19:10,1,0.0,Cash,0
1564,4496,50,7,2024-02-09 01:08:45,5,0.0,Card,0
1564,4496,80,7,2024-02-09 01:08:45,5,0.0,Card,0
1564,4496,36,7,2024-02-09 01:08:45,1,0.0,Card,0
1565,2534,3,3,2024-04-28 10:26:14,1,0.0,PayPal,0
1565,2534,20,3,2024-04-28 10:26:14,2,0.0,PayPal,0
1565,2534,92,3,2024-04-28 10:26:14,2,0.3,PayPal,0
1565,2534,66,3,2024-04-28 10:26:14,1,0.1,PayPal,0
1566,4931,53,6,2023-03-08 17:07:17,20,0.0,Card,0
1567,3918,64,3,2024-05-09 04:06:12,20,0.3,Card,0
1567,3918,44,3,2024-05-09 04:06:12,3,0.3,Card,0
1567,3918,12,3,2024-05-09 04:06:12,1,0.0,Card,0
1567,3918,9,3,2024-05-09 04:06:12,5,0.05,Card,0
1568,4499,66,8,2025-01-06 14:13:33,1,0.2,Cash,0
1569,535,63,2,2024-09-15 15:09:18,1,0.1,Cash,1
1569,535,27,2,2024-09-15 15:09:18,5,0.05,Cash,1
1569,535,37,2,2024-09-15 15:09:18,2,0.05,Cash,1
1569,535,30,2,2024-09-15 15:09:18,1,0.2,Cash,1
1569,535,72,2,2024-09-15 15:09:18,5,0.0,Cash,1
1570,3280,28,7,2026-01-07 20:40:50,3,0.2,Cash,0
1570,3280,74,7,2026-01-07 20:40:50,1,0.3,Cash,0
1570,3280,42,7,2026-01-07 20:40:50,3,0.1,Cash,0
1570,3280,98,7,2026-01-07 20:40:50,1,0.0,Cash,0
1570,3280,12,7,2026-01-07 20:40:50,1,0.0,Cash,0
1571,1411,46,2,2023-03-01 21:47:08,1,0.0,Card,0
1571,1411,5,2,2023-03-01 21:47:08,2,0.0,Card,0
1572,3630,59,4,2025-08-09 18:27:11,1,0.0,Cash,0
1572,3630,91,4,2025-08-09 18:27:11,1,0.2,Cash,0
1572,3630,21,4,2025-08-09 18:27:11,4,0.0,Cash,0
1573,4133,7,2,2025-10-01 12:17:07,10,0.3,PayPal,0
1573,4133,59,2,2025-10-01 12:17:07,1,0.05,PayPal,0
1573,4133,28,2,2025-10-01 12:17:07,1,0.0,PayPal,0
1573,4133,89,2,2025-10-01 12:17:07,1,0.1,PayPal,0
1573,4133,84,2,2025-10-01 12:17:07,3,0.0,PayPal,0
1574,2645,62,9,2024-04-24 00:38:26,1,0.05,Cash,0
1574,2645,64,9,2024-04-24 00:38:26,1,0.05,Cash,0
1574,2645,27,9,2024-04-24 00:38:26,4,0.1,Cash,0
1575,3496,35,6,2024-09-27 01:59:34,2,0.0,PayPal,0
1575,3496,46,6,2024-09-27 01:59:34,20,,PayPal,0
1576,630,28,1,2026-01-11 09:28:22,2,0.0,Cash,1
1576,630,74,1,2026-01-11 09:28:22,1,0.0,Cash,1
1577,2890,78,10,2024-09-03 22:35:39,20,0.0,Cash,0
1577,2890,94,10,2024-09-03 22:35:39,2,0.1,Cash,0
1578,4833,79,6,2025-09-24 12:39:10,2,0.0,PayPal,0
1578,4833,64,6,2025-09-24 12:39:10,2,0.0,PayPal,0
1578,4833,22,6,2025-09-24 12:39:10,1,0.3,PayPal,0
1579,2629,78,9,2024-10-19 02:27:18,3,0.2,Card,0
1579,2629,38,9,2024-10-19 02:27:18,1,0.1,Card,0
1579,2629,26,9,2024-10-19 02:27:18,3,0.0,Card,0
1579,2629,73,9,2024-10-19 02:27:18,2,0.05,Card,0
1579,2629,29,9,2024-10-19 02:27:18,1,0.0,Card,0
1580,794,16,5,2024-10-17 10:34:00,20,0.0,Card,0
1580,794,89,5,2024-10-17 10:34:00,1,0.0,Card,0
1580,794,33,5,2024-10-17 10:34:00,10,0.0,Card,0
1580,794,31,5,2024-10-17 10:34:00,1,0.0,Card,0
1581,2559,89,1,2023-07-28 12:13:19,3,0.05,Cash,0
1581,2559,63,1,2023-07-28 12:13:19,2,0.2,Cash,0
1581,2559,83,1,2023-07-28 12:13:19,1,0.05,Cash,0
1581,2559,79,1,2023-07-28 12:13:19,5,0.1,Cash,0
1581,2559,16,1,2023-07-28 12:13:19,4,0.3,Cash,0
1582,4678,33,5,2025-07-14 09:17:00,1,0.1,Card,0
1583,483,14,1,2024-09-25 03:01:09,1,0.0,Card,0
1583,483,70,1,2024-09-25 03:01:09,20,0.1,Card,0
1584,2519,14,8,2025-07-05 03:29:04,2,0.0,PayPal,0
1584,2519,7,8,2025-07-05 03:29:04,1,0.2,PayPal,0
1584,2519,77,8,2025-07-05 03:29:04,3,0.0,PayPal,0
1585,1689,63,3,2025-02-20 20:25:25,3,,Card,0
1585,1689,23,3,2025-02-20 20:25:25,2,0.05,Card,0
1585,1689,21,3,2025-02-20 20:25:25,1,0.05,Card,0
1585,1689,76,3,2025-02-20 20:25:25,1,0.0,Card,0
1586,3883,46,8,2025-03-18 12:58:14,1,0.0,Card,0
1586,3883,95,8,2025-03-18 12:58:14,1,,Card,0
1586,3883,72,8,2025-03-18 12:58:14,1,0.3,Card,0
1587,3089,10,7,2024-03-29 21:30:03,1,0.1,Card,0
1587,3089,34,7,2024-03-29 21:30:03,1,0.05,Card,0
1587,3089,46,7,2024-03-29 21:30:03,2,0.0,Card,0
1587,3089,26,7,2024-03-29 21:30:03,10,0.0,Card,0
1587,3089,56,7,2024-03-29 21:30:03,1,0.0,Card,0
1588,4418,42,9,2024-01-14 01:17:28,1,0.2,PayPal,0
1588,4418,36,9,2024-01-14 01:17:28,5,0.05,PayPal,0
1588,4418,61,9,2024-01-14 01:17:28,3,0.1,PayPal,0
1588,4418,84,9,2024-01-14 01:17:28,1,0.2,PayPal,0
1588,4418,46,9,2024-01-14 01:17:28,1,,PayPal,0
1589,334,79,7,2025-08-11 16:05:51,1,0.0,Cash,0
1589,334,39,7,2025-08-11 16:05:51,1,0.3,Cash,0
1589,334,69,7,2025-08-11 16:05:51,4,0.0,Cash,0
1589,334,55,7,2025-08-11 16:05:51,2,0.0,Cash,0
1589,334,29,7,2025-08-11 16:05:51,1,0.3,Cash,0
1590,3984,52,4,2023-08-24 15:41:18,1,0.05,Card,0
1590,3984,79,4,2023-08-24 15:41:18,1,0.0,Card,0
1590,3984,25,4,2023-08-24 15:41:18,1,0.0,Card,0
1591,3831,33,3,2025-10-10 17:00:21,1,0.1,Card,0
1592,3692,15,8,2024-05-19 00:57:22,2,0.05,PayPal,0
1593,1012,29,10,2024-03-23 17:01:07,1,0.1,Cash,0
1593,1012,61,10,2024-03-23 17:01:07,1,0.05,Cash,0
1593,1012,63,10,2024-03-23 17:01:07,1,0.0,Cash,0
1594,3450,90,9,2023-05-11 19:55:05,1,,PayPal,0
1595,4122,89,3,2024-02-07 08:30:57,1,0.2,PayPal,0
1595,4122,79,3,2024-02-07 08:30:57,3,0.1,PayPal,0
1595,4122,8,3,2024-02-07 08:30:57,1,0.0,PayPal,0
1595,4122,1,3,2024-02-07 08:30:57,1,0.2,PayPal,0
1595,4122,72,3,2024-02-07 08:30:57,2,0.0,PayPal,0
1596,4452,13,8,2025-02-17 12:13:20,1,0.2,Cash,0
1596,4452,58,8,2025-02-17 12:13:20,3,0.0,Cash,0
1596,4452,36,8,2025-02-17 12:13:20,5,0.1,Cash,0
1597,2555,28,5,2025-10-07 09:55:50,4,0.2,PayPal,0
1597,2555,20,5,2025-10-07 09:55:50,2,0.2,PayPal,0
1597,2555,67,5,2025-10-07 09:55:50,4,0.0,PayPal,0
1597,2555,24,5,2025-10-07 09:55:50,20,0.0,PayPal,0
1598,312,84,3,2024-02-07 13:11:09,2,0.0,Card,0
1598,312,43,3,2024-02-07 13:11:09,2,0.1,Card,0
1599,3568,86,4,2025-08-04 01:14:02,2,0.2,Card,0
1600,4101,18,3,2025-01-16 14:16:16,1,0.1,PayPal,0
1600,4101,25,3,2025-01-16 14:16:16,1,0.2,PayPal,0
1600,4101,68,3,2025-01-16 14:16:16,1,0.1,PayPal,0
1600,4101,15,3,2025-01-16 14:16:16,1,0.0,PayPal,0
1600,4101,98,3,2025-01-16 14:16:16,20,0.05,PayPal,0
1601,3747,84,10,2024-05-24 22:41:33,1,0.0,Cash,0
1601,3747,18,10,2024-05-24 22:41:33,2,0.0,Cash,0
1601,3747,26,10,2024-05-24 22:41:33,1,0.0,Cash,0
1602,3217,93,6,2023-03-06 15:23:06,20,0.0,Card,0
1602,3217,32,6,2023-03-06 15:23:06,20,0.0,Card,0
1603,3356,33,10,2023-12-02 23:43:59,1,0.0,Card,1
1603,3356,99,10,2023-12-02 23:43:59,1,0.0,Card,1
1604,3305,90,6,2025-02-11 06:18:28,4,0.0,PayPal,0
1604,3305,29,6,2025-02-11 06:18:28,5,0.3,PayPal,0
1604,3305,16,6,2025-02-11 06:18:28,1,0.3,PayPal,0
1605,664,56,6,2023-12-09 09:52:12,2,0.0,Cash,0
1605,664,2,6,2023-12-09 09:52:12,4,0.0,Cash,0
1605,664,83,6,2023-12-09 09:52:12,1,0.2,Cash,0
1606,2827,14,5,2024-10-09 02:32:31,1,0.0,Cash,0
1606,2827,9,5,2024-10-09 02:32:31,1,0.05,Cash,0
1606,2827,47,5,2024-10-09 02:32:31,4,0.1,Cash,0
1606,2827,30,5,2024-10-09 02:32:31,4,0.0,Cash,0
1607,1330,98,3,2024-04-13 19:47:59,4,0.1,PayPal,0
1607,1330,65,3,2024-04-13 19:47:59,1,0.0,PayPal,0
1608,2260,77,9,2023-10-10 06:21:19,3,0.1,Card,0
1609,2247,73,2,2023-03-03 03:17:06,2,0.05,PayPal,1
1609,2247,4,2,2023-03-03 03:17:06,1,0.0,PayPal,1
1609,2247,70,2,2023-03-03 03:17:06,4,0.0,PayPal,1
1610,75,95,8,2025-12-03 00:00:28,2,0.0,PayPal,0
1610,75,34,8,2025-12-03 00:00:28,1,0.3,PayPal,0
1611,2896,82,5,2025-10-29 22:03:32,2,0.0,Cash,0
1611,2896,49,5,2025-10-29 22:03:32,1,0.0,Cash,0
1611,2896,63,5,2025-10-29 22:03:32,3,0.3,Cash,0
1612,2414,87,6,2025-02-12 12:29:26,2,0.0,PayPal,0
1612,2414,72,6,2025-02-12 12:29:26,1,0.05,PayPal,0
1612,2414,58,6,2025-02-12 12:29:26,1,0.0,PayPal,0
1612,2414,61,6,2025-02-12 12:29:26,20,0.05,PayPal,0
1613,1717,7,6,2025-11-15 10:26:27,1,0.1,PayPal,0
1613,1717,9,6,2025-11-15 10:26:27,1,0.2,PayPal,0
1613,1717,16,6,2025-11-15 10:26:27,2,0.1,PayPal,0
1613,1717,24,6,2025-11-15 10:26:27,2,0.05,PayPal,0
1613,1717,55,6,2025-11-15 10:26:27,1,0.1,PayPal,0
1614,2274,51,2,2025-01-14 11:42:20,2,0.0,PayPal,0
1615,258,67,7,2024-06-09 14:42:26,1,0.0,Cash,0
1615,258,94,7,2024-06-09 14:42:26,3,0.0,Cash,0
1615,258,77,7,2024-06-09 14:42:26,5,0.3,Cash,0
1616,538,63,4,2023-12-20 17:59:46,1,0.1,Card,0
1616,538,100,4,2023-12-20 17:59:46,3,0.05,Card,0
1616,538,66,4,2023-12-20 17:59:46,1,0.0,Card,0
1616,538,40,4,2023-12-20 17:59:46,1,0.0,Card,0
1616,538,82,4,2023-12-20 17:59:46,2,0.0,Card,0
1617,798,13,8,2024-07-07 01:12:43,1,0.0,Cash,0
1618,1976,2,2,2025-05-01 22:39:24,1,0.05,Cash,1
1618,1976,53,2,2025-05-01 22:39:24,1,0.05,Cash,1
1618,1976,40,2,2025-05-01 22:39:24,2,0.05,Cash,1
1619,601,96,6,2025-11-08 23:12:37,3,,Cash,0
1619,601,25,6,2025-11-08 23:12:37,1,0.05,Cash,0
1619,601,75,6,2025-11-08 23:12:37,2,0.1,Cash,0
1619,601,99,6,2025-11-08 23:12:37,1,0.0,Cash,0
1620,194,55,6,2024-11-20 14:56:25,1,0.0,Cash,0
1620,194,67,6,2024-11-20 14:56:25,1,0.0,Cash,0
1620,194,88,6,2024-11-20 14:56:25,1,,Cash,0
1621,3392,55,10,2025-04-25 11:29:34,1,0.3,Cash,0
1621,3392,24,10,2025-04-25 11:29:34,1,0.2,Cash,0
1622,3992,91,7,2023-10-20 01:22:59,2,0.2,Card,0
1623,2528,70,8,2025-01-19 13:11:30,1,,Cash,0
1623,2528,56,8,2025-01-19 13:11:30,5,0.0,Cash,0
1623,2528,66,8,2025-01-19 13:11:30,1,0.2,Cash,0
1623,2528,9,8,2025-01-19 13:11:30,2,0.2,Cash,0
1623,2528,20,8,2025-01-19 13:11:30,2,0.1,Cash,0
1624,995,85,6,2026-02-20 04:42:12,1,0.1,Card,0
1624,995,97,6,2026-02-20 04:42:12,4,0.0,Card,0
1624,995,37,6,2026-02-20 04:42:12,1,0.0,Card,0
1624,995,70,6,2026-02-20 04:42:12,2,0.2,Card,0
1624,995,78,6,2026-02-20 04:42:12,1,0.0,Card,0
1625,3577,45,7,2025-10-22 04:20:50,1,0.0,PayPal,0
1625,3577,1,7,2025-10-22 04:20:50,2,0.0,PayPal,0
1625,3577,28,7,2025-10-22 04:20:50,2,0.1,PayPal,0
1625,3577,12,7,2025-10-22 04:20:50,1,0.0,PayPal,0
1625,3577,95,7,2025-10-22 04:20:50,1,0.05,PayPal,0
1626,2926,10,10,2025-01-19 09:25:42,10,0.0,Cash,0
1626,2926,91,10,2025-01-19 09:25:42,1,0.05,Cash,0
1626,2926,24,10,2025-01-19 09:25:42,2,0.0,Cash,0
1626,2926,99,10,2025-01-19 09:25:42,3,0.2,Cash,0
1626,2926,50,10,2025-01-19 09:25:42,1,0.05,Cash,0
1627,1656,41,7,2023-03-31 07:10:45,20,0.0,PayPal,0
1628,141,79,8,2026-01-01 21:24:00,1,0.05,Cash,0
1628,141,86,8,2026-01-01 21:24:00,2,0.1,Cash,0
1628,141,50,8,2026-01-01 21:24:00,2,0.0,Cash,0
1629,1294,9,8,2023-04-22 13:43:12,5,0.0,Card,0
1629,1294,91,8,2023-04-22 13:43:12,2,0.0,Card,0
1630,3416,15,6,2023-12-21 09:15:04,1,0.0,Card,0
1630,3416,94,6,2023-12-21 09:15:04,1,0.0,Card,0
1630,3416,26,6,2023-12-21 09:15:04,2,0.3,Card,0
1631,1013,35,8,2025-07-09 08:31:13,1,0.0,Card,0
1631,1013,75,8,2025-07-09 08:31:13,1,0.0,Card,0
1631,1013,77,8,2025-07-09 08:31:13,3,0.1,Card,0
1632,2600,71,7,2024-03-17 04:55:07,4,0.1,PayPal,1
1632,2600,72,7,2024-03-17 04:55:07,2,0.0,PayPal,1
1633,3050,73,3,2024-04-18 14:16:03,3,0.05,Card,0
1633,3050,63,3,2024-04-18 14:16:03,1,0.0,Card,0
1634,1842,50,7,2025-02-04 06:36:41,10,0.1,PayPal,0
1635,1105,96,10,2024-06-08 06:35:55,2,0.05,Card,0
1635,1105,93,10,2024-06-08 06:35:55,1,0.0,Card,0
1635,1105,56,10,2024-06-08 06:35:55,3,0.1,Card,0
1635,1105,23,10,2024-06-08 06:35:55,5,0.2,Card,0
1636,846,69,10,2023-08-14 11:25:04,1,0.0,Cash,0
1636,846,61,10,2023-08-14 11:25:04,1,0.0,Cash,0
1637,3809,7,8,2023-03-02 15:12:25,1,0.0,Cash,0
1637,3809,89,8,2023-03-02 15:12:25,2,0.0,Cash,0
1637,3809,70,8,2023-03-02 15:12:25,2,0.1,Cash,0
1638,2211,60,7,2024-07-26 21:51:44,10,0.3,PayPal,0
1638,2211,78,7,2024-07-26 21:51:44,1,0.0,PayPal,0
1639,4325,63,2,2025-02-08 03:21:10,2,0.0,Card,0
1639,4325,12,2,2025-02-08 03:21:10,10,0.0,Card,0
1639,4325,38,2,2025-02-08 03:21:10,3,0.2,Card,0
1639,4325,1,2,2025-02-08 03:21:10,1,0.1,Card,0
1640,1715,51,7,2025-01-12 05:00:22,1,0.0,Card,0
1640,1715,89,7,2025-01-12 05:00:22,1,0.3,Card,0
1640,1715,46,7,2025-01-12 05:00:22,1,0.2,Card,0
1640,1715,80,7,2025-01-12 05:00:22,1,,Card,0
1640,1715,15,7,2025-01-12 05:00:22,5,0.05,Card,0
1641,1039,84,7,2024-09-24 09:49:05,10,0.05,PayPal,0
1641,1039,6,7,2024-09-24 09:49:05,1,0.0,PayPal,0
1642,1181,16,2,2024-02-09 23:35:59,1,0.05,PayPal,0
1643,4093,1,8,2024-06-14 18:31:43,3,0.0,Card,0
1643,4093,94,8,2024-06-14 18:31:43,5,0.3,Card,0
1643,4093,4,8,2024-06-14 18:31:43,1,,Card,0
1643,4093,24,8,2024-06-14 18:31:43,1,0.0,Card,0
1644,2179,38,6,2024-10-27 03:48:49,1,0.2,Card,0
1644,2179,64,6,2024-10-27 03:48:49,2,0.0,Card,0
1644,2179,57,6,2024-10-27 03:48:49,1,0.0,Card,0
1645,1264,70,10,2024-11-14 23:51:07,2,0.2,PayPal,0
1645,1264,2,10,2024-11-14 23:51:07,1,0.0,PayPal,0
1645,1264,98,10,2024-11-14 23:51:07,3,0.0,PayPal,0
1645,1264,57,10,2024-11-14 23:51:07,10,0.0,PayPal,0
1646,3444,73,10,2025-06-06 20:26:38,2,0.0,Card,0
1646,3444,57,10,2025-06-06 20:26:38,1,0.0,Card,0
